C:\Users\goldl\AppData\Local\Programs\Python\Python39\python.exe C:/Users/goldl/Desktop/genetics-experiments-master/text-processing.py
126,what i meant was if atticus finch drank until he was drunk he wouldnt be as hard as some men are at their best
194,there are just some kind of men who  who re so busy worrying about the next world theyve never learned to live in this one and you can look down the street and see the results
69,do you think theyre true all those things they say about b  mr
10,what things
103,that is threefourths colored folks and onefourth stephanie crawford said miss maudie grimly
129,stephanie crawford even told me once she woke up in the middle of the night and found him looking in the window at her
83,i said what did you do stephanie move over in the bed and make room for him
26,that shut her up a while
18,i was sure it did
53,miss maudie s voice was enough to shut anybody up
37,no child she said that is a sad house
44,i remember arthur radley when he was a boy
66,he always spoke nicely to me no matter what folks said he did
29,spoke as nicely as he knew how
21,you reckon hes crazy
26,miss maudie shook her head
32,if hes not he should be by now
60,the things that happen to people we never really know
203,what happens in houses behind closed doors what secrets atticus dont ever do anything to jem and me in the house that he dont do in the yard i said feeling it my duty to defend my parent
197,gracious child i was raveling a thread wasnt even thinking about your father but now that i am ill say this atticus finch is the same in his house as he is on the public streets
50,howd you like some fresh poundcake to take home
21,i liked it very much
93,next morning when i awakened i found jem and dill in the back yard deep in conversation
49,when i joined them as usual they said go away
48,this yards as much mine as it is yours jem finch
54,i got just as much right to play in it as you have
112,dill and jem emerged from a brief huddle if you stay youve got to do what we tell you dill warned
49,we i said whos so high and mighty all of a sudden
94,if you dont say youll do what we tell you we aint gonna tell you anything dill continued
48,you act like you grew ten inches in the night
21,all right what is it
59,jem said placidly we are going to give a note to boo radley
61,i was trying to fight down the automatic terror rising in me
80,it was all right for miss maudie to talk  she was old and snug on her porch
24,it was different for us
110,jem was merely going to put the note on the end of a fishing pole and stick it through the shutters
47,if anyone came along dill would ring the bell
28,dill raised his right hand
43,in it was my mothers silver dinnerbell
51,im goin around to the side of the house said jem
73,we looked yesterday from across the street and theres a shutter loose
62,think maybe i can make it stick on the window sill at least
88,jem now youre in it and you cant get out of it youll just stay in it miss priss
36,okay okay but i dont wanta watch
189,jem somebody was yes you will youll watch the back end of the lot and dills gonna watch the front of the house an up the street an if anybody comes hell ring the bell
15,all right then
18,whatd you write him
178,dill said were askin him real politely to come out sometimes and tell us what he does in there  we said we wouldnt hurt him and wed buy him an ice cream
37,you allve gone crazy hell kill us
21,dill said its my idea
74,i figure if hed come out and sit a spell with us he might feel better
34,how do you know he dont feel good
88,well howd you feel if youd been shut up for a hundred years with nothin but cats to eat
53,i bet hes got a beard down to here like your daddys
65,he aint got a beard he dill stopped as if trying to remember
25,uh huh caughtcha i said
146,you said fore you were off the train good your daddy had a black beard if its all the same to you he shaved it off last summer
72,yeah an ive got the letter to prove it  he sent me two dollars too
62,keep on  i reckon he even sent you a mounted police uniform
29,thatn never showed up did it
93,you just keep on tellin em son dill harris could tell the biggest ones i ever heard
225,among other things he had been up in a mail plane seventeen times he had been to nova scotia he had seen an elephant and his granddaddy was brigadier general joe wheeler and left him his sword
22,you all hush said jem
74,he scuttled beneath the house and came out with a yellow bamboo pole
57,reckon this is long enough to reach from the sidewalk
105,anybody whos brave enough to go up and touch the house hadnt oughta use a fishin pole i said
42,why dont you just knock the front door down
79,this  is  different said jem how many times do i have to tell you that
67,dill took a piece of paper from his pocket and gave it to jem
59,the three of us walked cautiously toward the old house
142,dill remained at the lightpole on the front corner of the lot and jem and i edged down the sidewalk parallel to the side of the house
76,i walked beyond jem and stood where i could see around the curve
14,all clear i said
19,not a soul in sight
46,jem looked up the sidewalk to dill who nodded
147,jem attached the note to the end of the fishing pole let the pole out across the yard and pushed it toward the window he had selected
94,the pole lacked several inches of being long enough and jem leaned over as far as he could
93,i watched him making jabbing motions for so long i abandoned my post and went to him
81,cant get it off the pole he muttered or if i got it off i cant make it stay
32,gon back down the street scout
56,i returned and gazed around the curve at the empty road
99,occasionally i looked back at jem who was patiently trying to place the note on the window sill
153,it would flutter to the ground and jem would jab it up until i thought if boo radley ever received it he wouldnt be able to read it
58,i was looking down the street when the dinnerbell rang
157,shoulder up i reeled around to face boo radley and his bloody fangs instead i saw dill ringing the bell with all his might in atticuss face
74,jem looked so awful i didnt have the heart to tell him i told him so
69,he trudged along dragging the pole behind him on the sidewalk
37,atticus said stop ringing that bell
96,dill grabbed the clapper in the silence that followed i wished hed start ringing it again
87,atticus pushed his hat to the back of his head and put his hands on his hips
34,jem he said what were you doing
24,i dont want any of that
53,i was  we were just tryin to give somethin to mr
35,what were you trying to give him
13,just a letter
13,let me see it
38,jem held out a filthy piece of paper
40,atticus took it and tried to read it
43,why do you want mr radley to come out
40,dill said we thought he might enjoy us
43,and dried up when atticus looked at him
100,son he said to jem im going to tell you something and tell you one time stop tormenting that man
37,that goes for the other two of you
39,what mr radley did was his own business
36,if he wanted to come out he would
186,if he wanted to stay inside his own house he had the right to stay inside free from the attentions of inquisitive children which was a mild term for the likes of us
108,how would we like it if atticus barged in on us without knocking when we were in our rooms at night
55,we were in effect doing the same thing to mr radley
85,what mr radley did might seem peculiar to us but it did not seem peculiar to him
153,furthermore had it never occurred to us that the civil way to communicate with another being was by the front door instead of a side window
327,lastly we were to stay away from that house until we were invited there we were not to play an asinine game he had seen us playing or make fun of anybody on this street or in this town we werent makin fun of him we werent laughin at him said jem we were just so that was what you were doing wasnt it
17,makin fun of him
101,no said atticus putting his lifes history on display for the edification of the neighborhood
30,jem seemed to swell a little
49,i didnt say we were doin that i didnt say it
22,atticus grinned dryly
25,you just told me he said
54,you stop this nonsense right now every one of you
17,jem gaped at him
31,you want to be a lawyer dont you
84,our fathers mouth was suspiciously firm as if he were trying to hold it in line
67,jem decided there was no point in quibbling and was silent
199,when atticus went inside the house to retrieve a file he had forgotten to take to work that morning jem finally realized that he had been done in by the oldest lawyers trick on record
115,he waited a respectful distance from the front steps watched atticus leave the house and walk toward town
119,when atticus was out of earshot jem yelled after him i thought i wanted to be a lawyer but i aint so sure now
185,contents  p rev  n ext chapter  yes said our father when jem asked him if we could go over and sit by miss rachels fishpool with dill as this was his last night in maycomb
55,tell him so long for me and well see him next summer
87,we leaped over the low wall that separated miss rachels yard from our driveway
64,jem whistled bobwhite and dill answered in the darkness
29,not a breath blowing said jem
11,looka yonder
21,he pointed to the east
63,a gigantic moon was rising behind miss maudies pecan trees
37,that makes it seem hotter he said
19,cross in it tonight
27,asked dill not looking up
62,he was constructing a cigarette from newspaper and string
16,no just the lady
70,dont light that thing dill youll stink up this whole end of town
42,there was a lady in the moon in maycomb
36,she sat at a dresser combing her hair
31,were gonna miss you boy i said
31,reckon we better watch for mr
79,mr avery boarded across the street from mrs henry lafayette duboses house
139,besides making change in the collection plate every sunday mr avery sat on the porch every night until nine oclock and sneezed
180,one evening we were privileged to witness a performance by him which seemed to have been his positively last for he never did it again so long as we watched
105,jem and i were leaving miss rachels front steps one night when dill stopped us golly looka yonder
30,he pointed across the street
261,at first we saw nothing but a kudzucovered front porch but a closer inspection revealed an arc of water descending from the leaves and splashing in the yellow circle of the street light some ten feet from source to earth it seemed to us
249,jem said mr avery misfigured dill said he must drink a gallon a day and the ensuing contest to determine relative distances and respective prowess only made me feel left out again as i was untalented in this area
59,dill stretched yawned and said altogether too casually
33,i know what lets go for a walk
23,he sounded fishy to me
43,nobody in maycomb just went for a walk
14,where to dill
45,dill jerked his head in a southerly direction
12,jem said okay
80,when i protested he said sweetly you dont have to come along angel may
20,you dont have to go
172,remember jem was not one to dwell on past defeats it seemed the only message he got from atticus was insight into the art of cross examination
78,scout we aint gonna do anything were just goin to the street light and back
204,we strolled silently down the sidewalk listening to porch swings creaking with the weight of the neighborhood listening to the soft nightmurmurs of the grown people on our street
55,occasionally we heard miss stephanie crawford laugh
14,okay said jem
32,why dont you go on home scout
21,what are you gonna do
250,dill and jem were simply going to peep in the window with the loose shutter to see if they could get a look at boo radley and if i didnt want to go with them i could go straight home and keep my fat flopping mouth shut that was all
58,but what in the sam holy hill did you wait till tonight
337,because nobody could see them at night because atticus would be so deep in a book he wouldnt hear the kingdom coming because if boo radley killed them theyd miss school instead of vacation and because it was easier to see inside a dark house in the dark than in the daytime did i understand
151,jem please   scout im tellin you for the last time shut your trap or go home  i declare to the lord youre gettin more like a girl every day
42,with that i had no option but to join them
133,we thought it was better to go under the high wire fence at the rear of the radley lot we stood less chance of being seen
67,the fence enclosed a large garden and a narrow wooden outhouse
59,jem held up the bottom wire and motioned dill under it
41,i followed and held up the wire for jem
35,it was a tight squeeze for him
32,dont make a sound he whispered
77,dont get in a row of collards whatever you do theyll wake the dead
63,with this thought in mind i made perhaps one step per minute
73,i moved faster when i saw jem far ahead beckoning in the moonlight
67,we came to the gate that divided the garden from the back yard
14,jem touched it
20,the gate squeaked
27,spit on it whispered dill
39,youve got us in a box jem i muttered
31,we cant get out of here so easy
16,spit on it scout
112,we spat ourselves dry and jem opened the gate slowly lifting it aside and resting it on the fence
23,we were in the back yard
184,the back of the radley house was less inviting than the front a ramshackle porch ran the width of the house there were two doors and two dark windows between the doors
69,instead of a column a rough twobyfour supported one end of the roof
118,an old franklin stove sat in a corner of the porch above it a hatrack mirror caught the moon and shone eerily
42,arr said jem softly lifting his foot
23,chickens he breathed
145,that we would be obliged to dodge the unseen from all directions was confirmed when dill ahead of us spelled god in a whisper
88,we crept to the side of the house around to the window with the hanging shutter
44,the sill was several inches taller than jem
40,give you a hand up he muttered to dill
11,wait though
141,jem grabbed his left wrist and my right wrist i grabbed my left wrist and jems right wrist we crouched and dill sat on our saddle
45,we raised him and he caught the window sill
45,hurry jem whispered we cant last much longer
62,dill punched my shoulder and we lowered him to the ground
10,whatdyousee
59,theres a little teeny light way off somewhere though
38,lets get away from here breathed jem
29,lets go round in back again
43,shh he warned me as i was about to protest
24,lets try the back window
13,dill no i said
33,dill stopped and let jem go ahead
61,when jem put his foot on the bottom step the step squeaked
53,he stood still then tried his weight by degrees
20,the step was silent
110,jem skipped two steps put his foot on the porch heaved himself to it and teetered a long moment
49,he regained his balance and dropped to his knees
58,he crawled to the window raised his head and looked in
21,then i saw the shadow
49,it was the shadow of a man with a hat on
100,at first i thought it was a tree but there was no wind blowing and treetrunks never walked
113,the back porch was bathed in moonlight and the shadow crisp as toast moved across the porch toward jem
15,dill saw it next
29,he put his hands to his face
33,when it crossed jem jem saw it
49,he put his arms over his head and went rigid
42,the shadow stopped about a foot beyond jem
58,its arm came out from its side dropped and was still
140,then it turned and moved back across jem walked along the porch and off the side of the house returning as it had come
49,jem leaped off the porch and galloped toward us
109,he flung open the gate danced dill and me through and shooed us between two rows of swishing collards
104,halfway through the collards i tripped as i tripped the roar of a shotgun shattered the neighborhood
29,dill and jem dived beside me
52,jems breath came in sobs fence by the schoolyard
12, hurry scout
181,jem held the bottom wire dill and i rolled through and were halfway to the shelter of the schoolyards solitary oak when we sensed that jem was not with us
93,we ran back and found him struggling in the fence kicking his pants off to get loose
39,he ran to the oak tree in his shorts
110,safely behind it we gave way to numbness but jems mind was racing we gotta get home theyll miss us
199,we ran across the schoolyard crawled under the fence to deers pasture behind our house climbed our back fence and were at the back steps before jem would let us pause to rest
99,respiration normal the three of us strolled as casually as we could to the front yard
90,we looked down the street and saw a circle of neighbors at the radley front gate
35,we better go down there said jem
41,theyll think its funny if we dont show up
87,mr nathan radley was standing inside his gate a shotgun broken across his arm
70,atticus was standing beside miss maudie and miss stephanie crawford
39,miss rachel and mr avery were near by
29,none of them saw us come up
50,we eased in beside miss maudie who looked around
51,where were you all didnt you hear the commotion
14,what happened
46,mr radley shot at a negro in his collard patch
14,did he hit him
22,no said miss stephanie
16,shot in the air
22,scared him pale though
59,says if anybody sees a white nigger around thats the one
154,says hes got the other barrel waitin for the next sound he hears in that patch an next time he wont aim high be it dog nigger or  jem finch
13,atticus spoke
21,wherere your pants son
14,it was no use
39,in his shorts before god and everybody
124,in the glare from the streetlight i could see dill hatching one his eyes widened his fat cherub face grew rounder
15,what is it dill
15,asked atticus
39,ah  i won em from him he said vaguely
41,dills hand sought the back of his head
50,he brought it forward and across his forehead
65,we were playin strip poker up yonder by the fishpool he said
17,jem and i relaxed
49,the neighbors seemed satisfied they all stiffened
24,but what was strip poker
102,we had no chance to find out miss rachel went off like the town fire siren do oo jeesus dill harris
22,gamblin by my fishpool
23,ill strippoker you sir
47,atticus saved dill from immediate dismemberment
33,just a minute miss rachel he said
39,ive never heard of em doing that before
27,were you all playing cards
69,jem fielded dills fly with his eyes shut no sir just with matches
21,i admired my brother
50,matches were dangerous but cards were fatal
70,jem scout said atticus i dont want to hear of poker in any form again
35,go by dills and get your pants jem
21,settle it yourselves
90,dont worry dill said jem as we trotted up the sidewalk she aint gonna get you
25,hell talk her out of it
29,that was fast thinkin son
35,we stopped and heard atticuss voice
10,not serious
81,they all go through it miss rachel dill was comforted but jem and i werent
75,there was the problem of jem showing up some pants in the morning
72,d give you some of mine said dill as we came to miss rachels steps
50,jem said he couldnt get in them but thanks anyway
49,we said goodbye and dill went inside the house
113,he evidently remembered he was engaged to me for he ran back out and kissed me swiftly in front of jem
16,yawl write hear
20,he bawled after us
76,had jems pants been safely on him we would not have slept much anyway
417,every nightsound i heard from my cot on the back porch was magnified three fold every scratch of feet on gravel was boo radley seeking revenge every passing negro laughing in the night was boo radley loose and after us insects splashing against the screen were boo radleys insane fingers picking the wire to pieces the chinaberry trees were malignant hovering alive
73,i lingered between sleep and wakefulness until i heard jem murmur
23,sleep little threeeyes
13,are you crazy
24,shh atticuss lights out
64,in the waning moonlight i saw jem swing his feet to the floor
25,im goin after em he said
14,i sat upright
14,i wont let you
36,he was struggling into his shirt
30,you do an ill wake up atticus
24,you do and ill kill you
41,i pulled him down beside me on the cot
28,i tried to reason with him
45,mr nathans gonna find em in the morning jem
20,he knows you lost em
81,when he shows em to atticus itll be pretty bad thats all there is to it
15,gon back to bed
26,thats what i know said jem
28,thats why im goin after em
22,i began to feel sick
169,going back to that place by himself  i remembered miss stephanie mr nathan had the other barrel waiting for the next sound he heard be it nigger dog
73,jem knew that better than i i was desperate look it aint worth it jem
37,a lickin hurts but it doesnt last
34,youll get your head shot off jem
35,he blew out his breath patiently
35,i  its like this scout he muttered
52,atticus aint ever whipped me since i can remember
24,i wanta keep it that way
18,this was a thought
56,it seemed that atticus threatened us every other day
40,you mean hes never caught you at anything
51,maybe so but  i just wanta keep it that way scout
36,we shouldna done that tonight scout
67,it was then i suppose that jem and i first began to part company
92,sometimes i did not understand him but my periods of bewilderment were shortlived
19,this was beyond me
114,please i pleaded cantcha just think about it for a minute  by yourself on that place   shut up
56,its not like hed never speak to you again or somethin
100,im gonna wake him up jem i swear i am   jem grabbed my pajama collar and wrenched it tight
32,then im goin with you   i choked
33,no you aint youll just make noise
12,it was no use
75,i unlatched the back door and held it while he crept down the steps
30,it must have been two oclock
92,the moon was setting and the latticework shadows were fading into fuzzy nothingness
105,jems white shirttail dipped and bobbed like a small ghost dancing away to escape the coming morning
76,a faint breeze stirred and cooled the sweat running down my sides
157,he went the back way through deers pasture across the schoolyard and around to the fence i thought  at least that was the way he was headed
53,it would take longer so it was not time to worry yet
75,i waited until it was time to worry and listened for mr radleys shotgun
50,then i thought i heard the back fence squeak
25,it was wishful thinking
26,then i heard atticus cough
16,i held my breath
98,sometimes when we made a midnight pilgrimage to the bathroom we would find him reading
94,he said he often woke up during the night checked on us and read himself back to sleep
78,i waited for his light to go on straining my eyes to see it flood the hall
35,it stayed off and i breathed again
172,the nightcrawlers had retired but ripe chinaberries drummed on the roof when the wind stirred and the darkness was desolate with the barking of distant dogs
30,there he was returning to me
69,his white shirt bobbed over the back fence and slowly grew larger
76,he came up the back steps latched the door behind him and sat on his cot
35,wordlessly he held up his pants
59,he lay down and for a while i heard his cot trembling
17,soon he was still
29,i did not hear him stir again
79,contents  p rev  n ext chapter  jem stayed moody and silent for a week
231,as atticus had once advised me to do i tried to climb into jems skin and walk around in it if i had gone alone to the radley place at two in the morning my funeral would have been held the next afternoon
51,so i left jem alone and tried not to bother him
15,school started
137,the second grade was as bad as the first only worse  they still flashed cards at you and wouldnt let you read or write
194,miss carolines progress next door could be estimated by the frequency of laughter however the usual crew had flunked the first grade again and were helpful in keeping order
152,the only thing good about the second grade was that this year i had to stay as late as jem and we usually walked home together at three oclock
131,one afternoon when we were crossing the schoolyard toward home jem suddenly said theres something i didnt tell you
89,as this was his first complete sentence in several days i encouraged him about what
16,about that night
56,youve never told me anything about that night i said
46,jem waved my words away as if fanning gnats
166,he was silent for a while then he said when i went back for my breeches  they were all in a tangle when i was gettin out of em i couldnt get em loose
44,when i went back   jem took a deep breath
49,when i went back they were folded across the fence
29,like they were expectin me
50,across and something else   jems voice was flat
25,show you when we get home
19,theyd been sewed up
58,not like a lady sewed em like somethin id try to do
11,all crooked
63,its almost like     somebody knew you were comin back for em
12,jem shuddered
85,like somebody was readin my mind like somebody could tell what i was gonna do
75,cant anybody tell what im gonna do lest they know me can they scout
28,jems question was an appeal
125,i reassured him cant anybody tell what youre gonna do lest they live in the house with you and even i cant tell sometimes
29,we were walking past our tree
45,in its knothole rested a ball of gray twine
24,dont take it jem i said
31,this is somebodys hidin place
23,i dont think so scout
148,somebody like walter cunningham comes down here every recess and hides his things  and we come along and take em away from him
48,listen lets leave it and wait a couple of days
37,if it aint gone then well take it okay
36,okay you might be right said jem
75,it must be some little kids place  hides his things from the bigger folks
64,you know its only when schools in that weve found things
63,yeah i said but we never go by here in the summertime
12,we went home
50,next morning the twine was where we had left it
60,when it was still there on the third day jem pocketed it
86,from then on we considered everything we found in the knothole our property
263, the second grade was grim but jem assured me that the older i got the better school would be that he started off the same way and it was not until one reached the sixth grade that one learned anything of value
276,the sixth grade seemed to please him from the beginning he went through a brief egyptian period that baffled me  he tried to walk flat a great deal sticking one arm in front of him and one in back of him putting one foot behind the other
293,he declared egyptians walked that way i said if they did i didnt see how they got anything done but jem said they accomplished more than the americans ever did they invented toilet paper and perpetual embalming and asked where would we be today if they hadnt
72,atticus told me to delete the adjectives and id have the facts
214,there are no clearly defined seasons in south alabama summer drifts into autumn and autumn is sometimes never followed by winter but turns to a days old spring that melts into summer again
66,that fall was a long one hardly cool enough for a light jacket
107,jem and i were trotting in our orbit one mild october afternoon when our knothole stopped us again
39,something white was inside this time
75,jem let me do the honors i pulled out two small images carved in soap
60,one was the figure of a boy the other wore a crude dress
105,before i remembered that there was no such thing as hoodooing i shrieked and threw them down
20,jem snatched them up
25,whats the matter with you
38,he rubbed the figures free of red dust
22,these are good he said
31,ive never seen any these good
24,he held them down to me
51,they were almost perfect miniatures of two children
77,the boy had on shorts and a shock of soapy hair fell to his eyebrows
19,i looked up at jem
65,a point of straight brown hair kicked downwards from his part
33,i had never noticed it before
38,jem looked from the girldoll to me
24,the girldoll wore bangs
20,these are us he said
24,who did em you reckon
43,who do we know around here who whittles
29,mr avery just does like this
11,i mean carves
106,mr avery averaged a stick of stovewood per week he honed it down to a toothpick and chewed it
63,theres old miss stephanie crawfords sweetheart i said
51,he carves all right but he lives down the country
46,when would he ever pay any attention to us
69,maybe he sits on the porch and looks at us instead of miss stephanie
20,if i was him i would
97,jem stared at me so long i asked what was the matter but got nothing scout for an answer
49,when we went home jem put the dolls in his trunk
179,less than two weeks later we found a whole package of chewing gum which we enjoyed the fact that everything on the radley place was poison having slipped jems memory
61,the following week the knothole yielded a tarnished medal
181,jem showed it to atticus who said it was a spelling medal that before we were born the maycomb county schools had spelling contests and awarded medals to the winners
69,atticus said someone must have lost it and had we asked around
64,jem camelkicked me when i tried to say where we had found it
87,jem asked atticus if he remembered anybody who ever won one and atticus said no
44,our biggest prize appeared four days later
78,it was a pocket watch that wouldnt run on a chain with an aluminum knife
29,you reckon its white gold jem
23,ill show it to atticus
95,atticus said it would probably be worth ten dollars knife chain and all if it were new
38,did you swap with somebody at school
121,jem pulled out his grandfathers watch that atticus let him carry once a week if jem were careful with it
55,on the days he carried the watch jem walked on eggs
67,atticus if its all right with you id rather have this one instead
20,maybe i can fix it
185,when the new wore off his grandfathers watch and carrying it became a days burdensome task jem no longer felt the necessity of ascertaining the hour every five minutes
101,he did a fair job only one spring and two tiny pieces left over but the watch would not run
28,ohh he sighed itll never go
75,you reckon we oughta write a letter to whoever s leaving us these things
54,thatd be right nice jem we can thank em  whats wrong
68,jem was holding his ears shaking his head from side to side
59,i dont get it i just dont get it  i dont know why scout
34,he looked toward the livingroom
59,ive gotta good mind to tell atticus  no i reckon not
21,ill tell him for you
22,no dont do that scout
164,he had been on the verge of telling me something all evening his face would brighten and he would lean toward me then he would change his mind
20,he changed it again
24,here lets write a letter
44,i pushed a tablet and pencil under his nose
40,dear mister how do you know its a man
59,i bet its miss maudie  been bettin that for a long time
53,arr miss maudie cant chew gum   jem broke into a grin
45,you know she can talk real pretty sometimes
160,one time i asked her to have a chew and she said no thanks that  chewing gum cleaved to her palate and rendered her speechless said jem carefully
23,doesnt that sound nice
38,yeah she can say nice things sometimes
47,she wouldnt have a watch and chain anyway
18,dear sir said jem
93,we appreciate the  no we appreciate everything which you have put into the tree for us
42,yours very truly jeremy atticus finch
59,he wont know who you are if you sign it like that jem
45,jem erased his name and wrote jem finch
45,i signed jean louise finch scout beneath it
34,jem put the note in an envelope
85,next morning on the way to school he ran ahead of me and stopped at the tree
65,jem was facing me when he looked up and i saw him go stark white
11,i ran to him
43,someone had filled our knothole with cement
22,dont you cry now scout
73,dont cry now dont you worry he muttered at me all the way to school
96,when we went home for dinner jem bolted his food ran to the porch and stood on the steps
14,i followed him
28,hasnt passed by yet he said
50,next day jem repeated his vigil and was rewarded
27,hidy do mr nathan he said
49,morning jem scout said mr radley as he went by
19,mr radley said jem
22,mr radley turned around
74,mr radley ah  did you put cement in that hole in that tree down yonder
11,yes he said
14,i filled it up
16,whydyoudoit sir
12,trees dying
41,you plug em with cement when theyre sick
27,you ought to know that jem
57,jem said nothing more about it until late afternoon
100,when we passed our tree he gave it a meditative pat on its cement and remained deep in thought
76,he seemed to be working himself into a bad humor so i kept my distance
61,as usual we met atticus coming home from work that evening
95,when we were at our steps jem said atticus look down yonder at that tree please sir
13,what tree son
64,the one on the corner of the radley lot comin from school
17,is that tree dyin
27,why no son i dont think so
99,look at the leaves theyre all green and full no brown patches anywhere   it aint even sick
38,that trees as healthy as you are jem
32,mr nathan radley said it was dyin
16,well maybe it is
57,im sure mr radley knows more about his trees than we do
34,atticus left us on the porch
57,jem leaned on a pillar rubbing his shoulders against it
14,do you itch jem
33,i asked as politely as i could
17,he did not answer
21,come on in jem i said
12,after while
51,he stood there until nightfall and i waited for him
158,when we went in the house i saw he had been crying his face was dirty in the right places but i thought it odd that i had not heard him
162,contents  p rev  n ext chapter  for reasons unfathomable to the most experienced prophets in maycomb county autumn turned to winter that year
63,we had two weeks of the coldest weather since  atticus said
387,mr avery said it was written on the rosetta stone that when children disobeyed their parents smoked cigarettes and made war on each other the seasons would change jem and i were burdened with the guilt of contributing to the aberrations of nature thereby causing unhappiness to our neighbors and discomfort to ourselves
157,old mrs radley died that winter but her death caused hardly a ripple  the neighborhood seldom saw her except when she watered her carinas
164,jem and i decided that boo had got her at last but when atticus returned from the radley house he said she died of natural causes to our disappointment
21,ask him jem whispered
30,you ask him youre the oldest
30,thats why you oughta ask him
28,atticus i said did you see mr
60,atticus looked sternly around his newspaper at me i did not
43,jem restrained me from further questions
103,he said atticus was still touchous about us and the radleys and it wouldnt do to push him any
137,jem had a notion that atticus thought our activities that night last summer were not solely confined to strip poker
68,jem had no firm basis for his ideas he said it was merely a twitch
75,next morning i awoke looked out the window and nearly died of fright
60,my screams brought atticus from his bathroom halfshaven
22,the worlds endin atticus
20,please do something
40,i dragged him to the window and pointed
19,no its not he said
11,its snowing
38,jem asked atticus would it keep up
56,jem had never seen snow either but he knew what it was
64,atticus said he didnt know any more about snow than jem did
59,i think though if its watery like that itll turn to rain
77,the telephone rang and atticus left the breakfast table to answer it
46,that was eula may he said when he returned
92,i quote  as it has not snowed in maycomb county since  there will be no school today
50,eula may was maycomb s leading telephone operator
174,she was entrusted with issuing public announcements wedding invitations setting off the fire siren and giving firstaid instructions when dr reynolds was away
149,when atticus finally called us to order and bade us look at our plates instead of out the windows jem asked how do you make a snowman
42,i havent the slightest idea said atticus
102,i dont want you all to be disappointed but i doubt if therell be enough snow for a snowball even
61,calpurnia came in and said she thought it was sticking
80,when we ran to the back yard it was covered with a feeble layer of soggy snow
39,we shouldnt walk about in it said jem
38,look every step you takes wasting it
38,i looked back at my mushy footprints
93,jem said if we waited until it snowed some more we could scrape it all up for a snowman
49,i stuck out my tongue and caught a fat flake
11,jem its hot
30,no it aint its so cold it burns
38,now dont eat it scout youre wasting it
17,let it come down
24,but i want to walk in it
52,i know what we can go walk over at miss maudies
34,jem hopped across the front yard
26,i followed in his tracks
86,when we were on the sidewalk in front of miss maudies mr avery accosted us
51,he had a pink face and a big stomach below his belt
20,see what youve done
45,hasnt snowed in maycomb since appomattox
52,its bad children like you makes the seasons change
200,i wondered if mr avery knew how hopefully we had watched last summer for him to repeat his performance and reflected that if this was our reward there was something to say for sin
124,i did not wonder where mr avery gathered his meteorological statistics they came straight from the rosetta stone
23,jem finch you jem finch
28,miss maudies callin you jem
41,you all stay in the middle of the yard
62,theres some thrift buried under the snow near the porch
14,dont step on it
35,its beautiful aint it miss maudie
21,beautiful my hind foot
54,if it freezes tonight itll carry off all my azaleas
54,miss maudies old sunhat glistened with snow crystals
75,she was bending over some small bushes wrapping them in burlap bags
43,jem asked her what she was doing that for
25,keep em warm she said
27,how can flowers keep warm
19,they dont circulate
42,i cannot answer that question jem finch
84,all i know is if it freezes tonight these plantsll freeze so you cover em up
14,is that clear
11,miss maudie
44,could scout and me borrow some of your snow
25,heavens alive take it all
66,theres an old peach basket under the house haul it off in that
26,miss maudies eyes narrowed
51,jem finch what are you going to do with my snow
132,youll see said jem and we transferred as much snow as we could from miss maudies yard to ours a slushy operation
25,what are we gonna do jem
18,youll see he said
94,now get the basket and haul all the snow you can rake up from the back yard to the front
47,walk back in your tracks though he cautioned
36,are we gonna have a snow baby jem
15,no a real snowman
19,gotta work hard now
148,jem ran to the back yard produced the garden hoe and began digging quickly behind the woodpile placing any worms he found to one side
122,he went in the house returned with the laundry hamper filled it with earth and carried it to the front yard
99,when we had five baskets of earth and two baskets of snow jem said we were ready to begin
40,dont you think this is kind of a mess
44,looks messy now but it wont later he said
146,jem scooped up an armful of dirt patted it into a mound on which he added another load and another until he had constructed a torso
48,jem i aint ever heard of a nigger snowman i said
34,he wont be black long he grunted
129,jem procured some peachtree switches from the back yard plaited them and bent them into bones to be covered with dirt
74,he looks like stephanie crawford with her hands on her hips i said
43,fat in the middle and littlebitty arms
16,ill make em bigger
57,jem sloshed water over the mud man and added more dirt
104,he looked thoughtfully at it for a moment then he molded a big stomach below the figures waistline
90,jem glanced at me his eyes twinkling mr averys sort of shaped like a snowman aint he
55,jem scooped up some snow and began plastering it on
80,he permitted me to cover only the back saving the public parts for himself
35,gradually mr avery turned white
106,using bits of wood for eyes nose mouth and buttons jem succeeded in making mr avery look cross
43,a stick of stovewood completed the picture
38,jem stepped back and viewed his creation
21,its lovely jem i said
34,looks almost like hed talk to you
13,it is aint it
12,he said shyly
112,we could not wait for atticus to come home for dinner but called and said we had a big surprise for him
130,he seemed surprised when he saw most of the back yard in the front yard but he said we had done a jimdandy job
156,i didnt know how you were going to do it he said to jem but from now on ill never worry about whatll become of you son youll always have an idea
109,jems ears reddened from atticuss compliment but he looked up sharply when he saw atticus stepping back
41,atticus squinted at the snowman a while
27,he grinned then laughed
89,son i cant tell what youre going to be  an engineer a lawyer or a portrait painter
56,youve perpetrated a near libel here in the front yard
36,weve got to disguise this fellow
130,atticus suggested that jem hone down his creations front a little swap a broom for the stovewood and put an apron on him
89,jem explained that if he did the snowman would become muddy and cease to be a snowman
